filename,filesize,lines,start,end
./aws-open-data/epa-rsei-pds.csv,267275,1730,08:53:57.365459408,08:53:57.408591221
./aws-open-data/gdc-fm-ad-phs001179-2-open.csv,30858,168,08:53:57.416506239,08:53:57.454925516
./aws-open-data/greenwichhr-covidjobimpacts.csv,1110,8,08:53:57.462067795,08:53:57.496731731
./aws-open-data/pacific-sound-2khz.csv,350012,2414,08:53:57.508566299,08:53:57.544405461
./aws-open-data/noaa-rtma-pds.csv,159266032,1098910,08:53:58.029583317,08:53:58.760037975
./aws-open-data/physionet-pds.csv,836,8,08:53:58.770306964,08:53:58.805239835
./aws-open-data/noaa-cdr-sea-surface-temp-whoi-pds.csv,2208214,12274,08:53:58.823642944,08:53:58.879180638
./aws-open-data/noaa-cdr-leaf-area-index-fapar-pds.csv,2809667,14933,08:53:58.902202107,08:53:58.964413439
./aws-open-data/sentinel-s2-l2a-mosaic-120.csv,58896536,441880,08:53:59.168914710,08:53:59.539229042
./aws-open-data/noaa-cdr-mean-layer-temp-lower-strat-pds.csv,1654,10,08:53:59.548268953,08:53:59.584142990
./aws-open-data/janelia-cosem-networks.csv,244175,1593,08:53:59.594455661,08:53:59.632856092
./aws-open-data/noaa-cdr-solar-spectral-irradiance-pds.csv,56032,307,08:53:59.642268472,08:53:59.674721839
./aws-open-data/pacific-sound-256khz-2019.csv,7141632,50650,08:53:59.708951871,08:53:59.835080198
./aws-open-data/noaa-nwm-pds.csv,146512183,841435,08:54:00.326639510,08:54:00.966808686
./aws-open-data/mwapublic.csv,95529771,685069,08:54:01.244437266,08:54:01.689859864
./aws-open-data/amazon-humor-patterns.csv,121,1,08:54:01.697801103,08:54:01.736519482
./aws-open-data/pre-post-purchase-questions.csv,252,2,08:54:01.746226605,08:54:01.780522191
./aws-open-data/noaa-cdr-total-solar-irradiance-pds.csv,54535,307,08:54:01.789127695,08:54:01.824760932
./aws-open-data/noaa-ghcn-pds.csv,60142,536,08:54:01.833564410,08:54:01.866766823
./aws-open-data/noaa-oar-keo-papa-pds.csv,3039,21,08:54:01.876219649,08:54:01.908430791
./aws-open-data/noaa-cdr-precip-nexrad-qpe-pds.csv,1312,9,08:54:01.916767232,08:54:01.951419516
./aws-open-data/nasa-iserv.csv,91339885,519774,08:54:02.247490760,08:54:02.690056778
./aws-open-data/deafrica-landsat-inventory.csv,1549249,7838,08:54:02.705681632,08:54:02.760096067
./aws-open-data/genomics-benchmark-datasets.csv,98341,491,08:54:02.769715086,08:54:02.807956880
./aws-open-data/gatk-test-data.csv,115382,656,08:54:02.816300734,08:54:02.852652190
./aws-open-data/avg-kitti.csv,298335,2124,08:54:02.860884915,08:54:02.892046708
./aws-open-data/threatenedspecies.csv,1808,12,08:54:02.900073647,08:54:02.926902053
./aws-open-data/cwbopendata.csv,129676,1139,08:54:02.933923315,08:54:02.973503090
./aws-open-data/lab41openaudiocorpus.csv,640,5,08:54:02.981547633,08:54:03.016382471
./aws-open-data/wrf-se-ak-ar5.csv,29251903,207336,08:54:03.112518314,08:54:03.375088144
./aws-open-data/noaa-ocs-nationalbathymetry-pds.csv,618181,3633,08:54:03.389889030,08:54:03.432935174
./aws-open-data/gdc-cgci-blgsp-phs000235-2-open.csv,282103,1346,08:54:03.443263395,08:54:03.476413118
./aws-open-data/afsis.csv,4948716,33093,08:54:03.503573538,08:54:03.587296217
./aws-open-data/noaa-cdr-ocean-heat-content-pds.csv,125788,778,08:54:03.595208621,08:54:03.626438882
./aws-open-data/humor-detection-pds.csv,478,4,08:54:03.632851982,08:54:03.662060457
./aws-open-data/sra-pub-metadata-us-east-1.csv,290708,1693,08:54:03.670775849,08:54:03.707438759
./aws-open-data/aev-autonomous-driving-dataset.csv,8523,53,08:54:03.715660114,08:54:03.751646904
./aws-open-data/spatial-ucr.csv,166508,1140,08:54:03.761580863,08:54:03.804432842
./aws-open-data/noaa-ufs-rnrmarine-pds.csv,28775,187,08:54:03.812926108,08:54:03.847716162
./aws-open-data/wrf-ak-ar5.csv,2630208,15308,08:54:03.864874123,08:54:03.921852803
./aws-open-data/noaa-cdr-radiances-and-cloud-properties-polar-orbiter-nasa-pds.csv,80093187,342540,08:54:04.186243002,08:54:04.586157711
./aws-open-data/aws-earth-mo-atmospheric-ukv-prd.csv,92560702,584185,08:54:04.897924835,08:54:05.443961221
./aws-open-data/noaa-cdr-precip-gpcp-daily-pds.csv,1514488,9292,08:54:05.460100370,08:54:05.512509402
./aws-open-data/noaa-cdr-sea-ice-concentration-pds.csv,4241140,24803,08:54:05.539147502,08:54:05.625378229
./aws-open-data/acoustic-sandbox.csv,123814430,547859,08:54:06.022856848,08:54:06.497056030
./aws-open-data/gdc-beataml1.0-crenolanib-phs001628-2-open.csv,371,2,08:54:06.506180270,08:54:06.541695035
./aws-open-data/fast-ai-coco.csv,1457,12,08:54:06.549572684,08:54:06.589121683
./aws-open-data/aws-roda-ml-datalake-us-east-1.csv,20531352,111497,08:54:06.667748386,08:54:06.849027575
./aws-open-data/radarsat-r1-l1-cog.csv,8877875,56140,08:54:06.883600952,08:54:07.014111611
./aws-open-data/deutsche-boerse-xetra-pds.csv,5587567,39055,08:54:07.040126541,08:54:07.141918825
./aws-open-data/fisheries-catch-data.csv,616,5,08:54:07.149258975,08:54:07.179002345
./aws-open-data/noaa-cdr-outgoing-longwave-radiation-daily-pds.csv,25360,140,08:54:07.186453563,08:54:07.223716811
./aws-open-data/deutsche-boerse-eurex-pds.csv,5668498,39473,08:54:07.250018229,08:54:07.351976624
./aws-open-data/wpto-pds-us-wave.csv,29443,193,08:54:07.361198667,08:54:07.405088245
./aws-open-data/pansurg-curation-final-curations-open-data.csv,885794,4268,08:54:07.418065508,08:54:07.461683847
./aws-open-data/giab.csv,19259757,83928,08:54:07.547838753,08:54:07.728930422
./aws-open-data/njogis-elevation.csv,45985009,279147,08:54:07.888076921,08:54:08.204898758
./aws-open-data/ncar-dart-cam6.csv,4907204,38280,08:54:08.236120544,08:54:08.342911722
./aws-open-data/noaa-cdr-mean-layer-temp-rss-pds.csv,10919,63,08:54:08.355138788,08:54:08.394251307
./aws-open-data/deafrica-input-datasets.csv,7084430,42591,08:54:08.427649558,08:54:08.548869576
./aws-open-data/fmi-opendata-rcrhirlam-pressure-grib.csv,11178091,55411,08:54:08.590201031,08:54:08.741387056
./aws-open-data/nrel-pds-nsrdb.csv,45780,319,08:54:08.749257973,08:54:08.780443491
./aws-open-data/copernicus-dem-30m.csv,167240921,872827,08:54:09.396495191,08:54:10.011456695
./aws-open-data/esa-worldcover.csv,421885,2662,08:54:10.024172879,08:54:10.064658436
./aws-open-data/copernicus-dem-90m.csv,167094979,873675,08:54:10.587181319,08:54:11.193698143
./aws-open-data/ncbi-blast-databases.csv,1364599,9523,08:54:11.210727774,08:54:11.260321672
./aws-open-data/noaa-bathymetry-pds.csv,40237273,236313,08:54:11.412096925,08:54:11.712097957
./aws-open-data/pass-summary-fewsum.csv,256,2,08:54:11.720904591,08:54:11.753396131
./aws-open-data/gdc-cptac-2-phs000892-2-open.csv,781662,3656,08:54:11.766050618,08:54:11.805432624
./aws-open-data/wikisum.csv,320,3,08:54:11.813930217,08:54:11.855880946
./aws-open-data/ont-open-data.csv,61592226,277532,08:54:12.080515104,08:54:12.385476701
./aws-open-data/noaa-cdr-ocean-heatflux-pds.csv,2139782,12304,08:54:12.400778638,08:54:12.447464868
./aws-open-data/noaa-isd-pds.csv,175136526,1365239,08:54:13.025161498,08:54:13.849925657
./aws-open-data/sentinel-cogs-inventory.csv,17876760,97384,08:54:13.908975487,08:54:14.089373179
./aws-open-data/congo8khz-pnnn.csv,8179316,54546,08:54:14.131800151,08:54:14.242804092
./aws-open-data/awspds.refgenie.databio.org.csv,3123526,14499,08:54:14.263455242,08:54:14.342930801
./aws-open-data/sipecam-open-data.csv,31579079,176692,08:54:14.450733220,08:54:14.680374231
./aws-open-data/bdc-sentinel-2.csv,89708285,549892,08:54:15.022052332,08:54:15.491270750
./aws-open-data/noaa-global-hourly-pds.csv,84510752,674813,08:54:15.743295906,08:54:16.220234479
./aws-open-data/cmas-smoke-modeling-platform-2016.csv,125,1,08:54:16.229302564,08:54:16.262492826
./aws-open-data/noaa-cdr-outgoing-longwave-radiation-monthly-pds.csv,2896,17,08:54:16.270450646,08:54:16.308227469
./aws-open-data/1000genomes-dragen-3.7.6.csv,146138544,805833,08:54:16.831017725,08:54:17.413329120
./aws-open-data/gdc-mmrf-commpass-phs000748-2-open.csv,1407284,6478,08:54:17.429513745,08:54:17.478568402
./aws-open-data/nwm-archive.csv,78380185,584385,08:54:17.739041170,08:54:18.211029964
./aws-open-data/noaa-s111-pds.csv,19355716,97742,08:54:18.279603505,08:54:18.481434468
