,iteration,index_size,count,search_first_page,search_first_page_specific_10,search_first_page_specific_100,search_first_page_specific_1000,search_first_page_specific_10000
220,220,31100000,0.004650298999877123,0.004584573999636632,0.017174984000121185,0.015146610000101646,0.041194447000179935,0.1615776230000847
221,221,31200000,0.004469227999834402,0.009662506000040594,0.023964511000031052,0.015772587999890675,0.04730364500028372,0.1551802230001158
222,222,31300000,0.004507990000092832,0.005165597000086564,0.021183645000292017,0.013423303000308806,0.035132996999891475,0.18615902400006235
223,223,31400000,0.010537249999742926,0.01051973799985717,0.022807756000020163,0.01327488499964602,0.049468333999811875,0.2465950050000174
224,224,31500000,0.008896476999780134,0.01199689400027637,0.017644155000198225,0.014458778999596689,0.06272328100021696,0.23885284700008924
225,225,31600000,0.009010360000047513,0.015516667000156303,0.01619406899999376,0.014593701999729092,0.04634671800022261,0.16254894899975625
226,226,31700000,0.008310375999826647,0.008375377999982447,0.0181314299998121,0.012445375999959651,0.03659621499991772,0.1459228069998062
227,227,31800000,0.008801149000191799,0.00909919700006867,0.01558381399991049,0.020026470000175323,0.04298862800033021,0.2043840999999702
228,228,31900000,0.004922649000036472,0.009681841999736207,0.03268498700026612,0.020827685999847745,0.04967897000005905,0.21804770400012785
229,229,32000000,0.004069827999956033,0.010590288999992481,0.013689622999663698,0.02503608400002122,0.026455091000116226,0.106005408999863
230,230,32100000,0.006872154000120645,0.006150336999780848,0.016762496999945142,0.016528708999885566,0.027468153999961942,0.09907273299995722
231,231,32200000,0.004303386000174214,0.01366339500009417,0.019016904000181967,0.011619874000189157,0.0239734890001273,0.0999755089997052
232,232,32300000,0.004317753000123048,0.008627791999970214,0.025685564000013983,0.01688278400024501,0.027934390000154963,0.1240967849998924
233,233,32400000,0.0038462160000563017,0.004109341999992466,0.016416497000136587,0.020946959999946557,0.02498527900024783,0.14170938000006572
234,234,32500000,0.0045419749999382475,0.0065071479998550785,0.019490853999741375,0.020315294999818434,0.037138464999770804,0.1347207779999735
235,235,32600000,0.0043057819998466584,0.004529500999979064,0.020647308000206976,0.019155162999595632,0.02965383099990504,0.09592898699975194
236,236,32700000,0.0043859520001205965,0.0046659970003020135,0.024049959999956627,0.014047495999875537,0.022701287000018056,0.10351651300015874
237,237,32800000,0.005226661000051536,0.011066955999922357,0.022439535000103206,0.023172722000253998,0.03491903500025728,0.15153857899986178
238,238,32900000,0.004456976000255963,0.005287745999794424,0.02629891700007647,0.016300139000122726,0.05317373599973507,0.09563253899978008
239,239,33000000,0.004200993999802449,0.005616334000023926,0.019907437000256323,0.015316949999942153,0.036263690999930986,0.09681246600030136
240,240,33100000,0.0037675300000046263,0.004485227999794006,0.01615495500027464,0.020443054000224947,0.0278310160001638,0.0954882070000167
241,241,33200000,0.003934994000246661,0.005156068000360392,0.03008672400028445,0.013048668000010366,0.02932599499990829,0.093107775000135
242,242,33300000,0.004581299000165018,0.011216456000056496,0.019046890000026906,0.0272456460002104,0.04778427900009774,0.11971367800015287
243,243,33400000,0.00821728000028088,0.008227781999721628,0.026683370000228024,0.009912013999837654,0.046740197999952215,0.15342134699994858
244,244,33500000,0.005453308000141988,0.00954918200022803,0.012851929999669665,0.022050304999993386,0.04871491900030378,0.15061645600007978
245,245,33600000,0.003858188999856793,0.009484272000008787,0.03510166800015213,0.013165139000193449,0.05519983200019851,0.12693708300002982
246,246,33700000,0.004343813000105001,0.004603450000104203,0.028596775000096386,0.021978659000069456,0.030422927000017808,0.09458737500017378
247,247,33800000,0.008347785999831103,0.005222091999712575,0.01832663799996226,0.02085985600024287,0.06262717900017378,0.14282942400041065
248,248,33900000,0.004711372999736341,0.004243012000188173,0.016634969000278943,0.01659230799987199,0.031983569000203715,0.10702808199994251
249,249,34000000,0.004283507999844005,0.014144317000045703,0.014232102999812923,0.01369780000004539,0.02980776100002913,0.11629698800015831
250,250,34100000,0.00806164899995565,0.008771851999881619,0.02715712999997777,0.023860685999807174,0.03667169699974693,0.09412659000008716
251,251,34200000,0.008455287999822758,0.004972213000201009,0.021746682999946643,0.01210041700005604,0.024691818000064814,0.09292709600003946
252,252,34300000,0.005558035000376549,0.008900614999674872,0.024426498000138963,0.03161798099972657,0.024406049999925017,0.11838186700015285
253,253,34400000,0.008732580000014423,0.01301508599999579,0.01707330199997159,0.016446272999928624,0.028999553000176093,0.14307736899991141
254,254,34500000,0.008063943000252038,0.014554369000052247,0.014523670000016864,0.023783830999946076,0.020704154000213748,0.0955809719998797
255,255,34600000,0.008047501999953965,0.015675846000249294,0.016807161000087945,0.009457542000291141,0.01954216100011763,0.10185553200017239
256,256,34700000,0.0041190310003003106,0.004566150000300695,0.02312255800006824,0.01314062199980981,0.025225149000107194,0.08831379699995523
257,257,34800000,0.004667840999900363,0.005811250000078871,0.01888063799970041,0.025697146999846154,0.030836394000289147,0.10831396699995821
258,258,34900000,0.0039042660000632168,0.011393079000299622,0.0188071590000618,0.015611324000019522,0.044987746000060724,0.10413217999985136
259,259,35000000,0.004202536999855511,0.007519249999859312,0.021615827999994508,0.01668271700009427,0.03449468799999522,0.10492956899997807
260,260,35100000,0.007809625000390952,0.010347483000259672,0.026481168999907823,0.016885047999949165,0.026155788999858487,0.10431740800004263
261,261,35200000,0.008814913999685814,0.005899967000004835,0.021985260999827005,0.014348691999657603,0.03346742700023242,0.12098357500008206
262,262,35300000,0.0038432119999924907,0.00475797999979477,0.0178328980000515,0.009690659000170854,0.027907980999771098,0.17397344499977407
263,263,35400000,0.0037910130004092935,0.004568443999687588,0.02104958199970497,0.013307125000210362,0.03488706500002081,0.14913751700032662
264,264,35500000,0.008269619999737188,0.010240451999834477,0.014894849000029353,0.01715178900030878,0.027188187999854563,0.11177530199984176
265,265,35600000,0.004515665000326408,0.01835247500002879,0.016094002000045293,0.021726424999997107,0.030982036999830598,0.10479444399970816
266,266,35700000,0.00868208300016704,0.008997587000067142,0.01273357699983535,0.013218628000231547,0.030711818999861862,0.1400257860000238
267,267,35800000,0.007962974000292888,0.005370390999814845,0.026914604000012332,0.013757039999745757,0.021820481999839103,0.10163975600016784
268,268,35900000,0.004225969999879453,0.006526724000195827,0.01712781400010499,0.01176715100018555,0.027526614000180416,0.10260126399998626
269,269,36000000,0.004144808000091871,0.011988747000032163,0.017818631999944046,0.014212727000085579,0.0372068329998001,0.12111313800005519
270,270,36100000,0.008494390999658208,0.016245766999873013,0.016675873999702162,0.02098631499984549,0.033392506999916804,0.1464813160000631
271,271,36200000,0.0038106299998617033,0.005124900999817328,0.01768161300014981,0.01724596600024597,0.04674319199966703,0.12252506200002244
272,272,36300000,0.0036919770000167773,0.007223743999929866,0.016402430999733042,0.017306580999957077,0.036774209999748564,0.13528202199995576
273,273,36400000,0.0037455380002029415,0.00394003299970791,0.022293501000149263,0.023561613999845576,0.036165807000088535,0.12696576500002266
274,274,36500000,0.0035821510000459966,0.0077275810003811785,0.02007549200016001,0.012362920000214217,0.02890947200012306,0.1403117539998675
275,275,36600000,0.00379940999982864,0.005173681000087527,0.02532548899989706,0.020521059000202513,0.04343408599970644,0.15375376099973437
276,276,36700000,0.003748854000150459,0.005395699000018794,0.03340282599992861,0.013436398000067129,0.03193328399993334,0.14381126900025265
277,277,36800000,0.0038474289999612665,0.006137403999673552,0.015872967000177596,0.016768910999871878,0.026680086999931518,0.1400510490002489
278,278,36900000,0.003926289999981236,0.006024695000178326,0.019284851000065828,0.016457545999855938,0.020093261000056373,0.10816106899983424
279,279,37000000,0.0038831000001664506,0.008065421000083006,0.016728366000279493,0.012153566000051796,0.02098956600002566,0.10155802700001004
280,280,37100000,0.004331211999669904,0.012097460999939358,0.01694649599994591,0.028068211999652704,0.025147982999897067,0.1492444269997577
281,281,37200000,0.004383289000088553,0.01572731400028715,0.023969567000222014,0.019186866999916674,0.03445128100020156,0.17916831799993815
282,282,37300000,0.004220202999931644,0.005067144999884476,0.01553083399994648,0.01805407700021533,0.029270100999838178,0.09717066999974122
283,283,37400000,0.007939194000300631,0.0046686460000273655,0.021230157999980293,0.0227318010001909,0.023288736999802495,0.10786971100014853
284,284,37500000,0.005901102999814611,0.00425562100008392,0.017257329000130994,0.017612889000247378,0.02586375800001406,0.11950195700001132
285,285,37600000,0.008173444000021846,0.004885904999810009,0.018078513000091334,0.01386060400000133,0.03114612900026259,0.1438825469999756
286,286,37700000,0.007998755000244273,0.01811224700031744,0.019693679999818414,0.013416710999990755,0.02533389200016245,0.11174946299979638
287,287,37800000,0.00378590600030293,0.0052439169999161095,0.013986922000185587,0.01304961000005278,0.03431824000017514,0.09860081699980583
288,288,37900000,0.004610284999671421,0.005038141000113683,0.02802906900024027,0.024068062999958784,0.022665645999950357,0.09641108099958728
289,289,38000000,0.00825075900002048,0.007892416000231606,0.03481819999979052,0.019167411000125867,0.027700170000116486,0.13942863299962482
290,290,38100000,0.011173222999786958,0.010181980000197655,0.0197394050001094,0.01954837699986456,0.03424377999999706,0.1352991320000001
291,291,38200000,0.004600116000347043,0.007915198999853601,0.020306632000028912,0.016236731999924814,0.03409504100000049,0.15790915200022937
292,292,38300000,0.005939714999840362,0.005132477999723051,0.019116866000331356,0.013261338000120304,0.039478210999732255,0.10366083799999615
293,293,38400000,0.01325538599940046,0.010640280999723473,0.012531667000075686,0.015791814999829512,0.023987782000403968,0.09527137799977936
294,294,38500000,0.0077623520000997814,0.006276918000367004,0.022478793999653135,0.015929954000057478,0.038882048999766994,0.15481617899968114
295,295,38600000,0.0036857189998045214,0.004351249999672291,0.015949131000525085,0.022573712999474083,0.02518898000016634,0.10023301399996853
296,296,38700000,0.004085108999788645,0.004242365000209247,0.024217884000790946,0.021659193999767012,0.025202865999744972,0.11012347499945463
297,297,38800000,0.004137678000006417,0.018016586999692663,0.02529614099967148,0.01288021199979994,0.02166136799951346,0.09465133200046694
298,298,38900000,0.004207279000183917,0.00830552300067211,0.02146421699944767,0.014951464999285236,0.027519379999830562,0.10547397599930264
299,299,39000000,0.007313387000067451,0.020386842000334582,0.01789520900001662,0.02628462800021225,0.0327572459991643,0.12949649300026067
300,300,39100000,0.00503974300045229,0.020757920000505692,0.024749803000304382,0.0248269989997425,0.03901281500020559,0.1384423669996977
301,301,39200000,0.0043949020000582095,0.008867499000189127,0.012242392999723961,0.020360993999929633,0.02637474800030759,0.15890013400075986
302,302,39300000,0.0045814220002284856,0.01298474899977009,0.023851994999859016,0.013529402000131086,0.02862987700063968,0.15098276099979557
303,303,39400000,0.00434212199979811,0.015551372000118135,0.01872547899984056,0.017467133000536705,0.023057653999785543,0.10127781800019875
304,304,39500000,0.004364383999927668,0.004993144999389187,0.02211802599958901,0.02221626099981222,0.01986386000044149,0.16129915199962852
305,305,39600000,0.006971394999709446,0.008749255999646266,0.016712405000362196,0.014140250000309607,0.018672871000489977,0.1040903029997935
306,306,39700000,0.008323686000039743,0.005853611999555142,0.018030281999926956,0.014359922999574337,0.02187873699949705,0.22227914900031465
307,307,39800000,0.0044431019996409304,0.008373579999897629,0.016958326999883866,0.019424031999733415,0.023904043000584352,0.10505172000011953
308,308,39900000,0.0044899300000906806,0.008917232000385411,0.020541834000141534,0.020311109000431316,0.025987439999880735,0.1312081180003588
309,309,40000000,0.0040179819998229505,0.007294461000128649,0.023806901999705588,0.018168812000112666,0.026432626000314485,0.16009892700003547
310,310,40100000,0.004293429999961518,0.008246160999988206,0.02066632700007176,0.014404896999621997,0.03417912700024317,0.14731281100011984
311,311,40200000,0.004369062000478152,0.007027409999864176,0.03160437800033833,0.01613074100077938,0.026832167000065965,0.11125230600009672
312,312,40300000,0.007749436999802128,0.0052280569998401916,0.028309203999924648,0.013049299000158499,0.027178147999620705,0.12202659900049184
313,313,40400000,0.007871767000324326,0.007896885000263865,0.016740207999646373,0.014992822000749584,0.03343350599971018,0.12194485500003793
314,314,40500000,0.005065059999651567,0.0049807220002549,0.0139064220002183,0.009834154999225575,0.03773912999986351,0.18195808399923408
315,315,40600000,0.0037873989995205193,0.004201767000267864,0.03215902100055246,0.021590325000033772,0.0348040819999369,0.11327442699985113
316,316,40700000,0.004297677999602456,0.005046316000516526,0.02409684600024775,0.009158404999652703,0.03450945900021907,0.10700661400005629
317,317,40800000,0.008421640000051411,0.005549331999645801,0.018637823999597458,0.015672429999540327,0.04147188700062543,0.11198545299976104
318,318,40900000,0.00832837500001915,0.005577285000072152,0.022201343000233464,0.02013878600064345,0.028035188999638194,0.13959304899981362
319,319,41000000,0.00960027600012836,0.012505626999882224,0.019704878999618813,0.022840925000309653,0.03234640400023636,0.1464646240001457
320,320,41100000,0.004514776999712922,0.005982857000162767,0.02472382399992057,0.03375444900029834,0.04113374999997177,0.12338766700031556
321,321,41200000,0.007876344999203866,0.009619302000828611,0.01264263499979279,0.012792417000127898,0.0222708130004321,0.10988476399961655
322,322,41300000,0.004234800000631367,0.004600768000273092,0.015214529000331822,0.01737266600048315,0.03752128999985871,0.10910704199977772
323,323,41400000,0.004667553999752272,0.009446517000469612,0.02274373300042498,0.01648334400033491,0.03509509000014077,0.14543204399979004
324,324,41500000,0.004238518000420299,0.009593252999366086,0.01705273399966245,0.009394558999701985,0.03549991099953331,0.09799481299978652
325,325,41600000,0.00394126899936964,0.005315082000379334,0.019842618999973638,0.016283277999718848,0.034981666000021505,0.10254829299992707
326,326,41700000,0.004428244000337145,0.005004656999517465,0.027871751000020595,0.011672972999804188,0.037791949000165914,0.10998873800053843
327,327,41800000,0.004613012000845629,0.005024573999435233,0.02118081400021765,0.012518100000306731,0.03713544399943203,0.13333242899989273
328,328,41900000,0.004120104999856267,0.004992643999685242,0.021679481999854033,0.016267168000013044,0.04520349999984319,0.14222769899970444
329,329,42000000,0.0043535530003282474,0.0057978989998446195,0.01981488699948386,0.012447027000234812,0.029921835000095598,0.13443486999949528
330,330,42100000,0.0036881919995721546,0.004230572999404103,0.020598770000106015,0.024889416000405618,0.03856875800011039,0.13757194699974207
331,331,42200000,0.004153126999881351,0.010388386000158789,0.019800218999989738,0.023590843999954814,0.03317205300027126,0.13674414100023569
332,332,42300000,0.004037468999740668,0.00630771700070909,0.020925314000123763,0.015659996000067622,0.04829058300038014,0.17113416500069434
333,333,42400000,0.008492734000355995,0.005516298999282299,0.0223238130001846,0.021641379999891797,0.04292953599997418,0.14231562199984182
334,334,42500000,0.007870223999816517,0.012085637999916798,0.02353232499990554,0.011820419000287075,0.021957282999210292,0.10298775800038129
335,335,42600000,0.007803459000570001,0.009048478999829968,0.024841975000526872,0.013800040000205627,0.029001414000049408,0.10309078199952637
336,336,42700000,0.007945796999592858,0.007406661999993958,0.01625237999996898,0.014275063000241062,0.023292173000299954,0.10553946399977576
337,337,42800000,0.012488233000112814,0.009207527999933518,0.018993742999555252,0.02800711600048089,0.03231393999976717,0.1319079699997019
338,338,42900000,0.0038079680007285788,0.006837271999756922,0.019043596999836154,0.02655711900024471,0.03477461599959497,0.12351202699937858
339,339,43000000,0.004107400000066264,0.004758856000080414,0.02096566999989591,0.044796444999519736,0.02423988400005328,0.10130277000007482
340,340,43100000,0.003963370000747091,0.008515196000189462,0.02317172500079323,0.015089171999534301,0.026663429999643995,0.09364764000019932
341,341,43200000,0.004338525000093796,0.009066521999557153,0.017320969999673252,0.008634419000372873,0.0259268850004446,0.0949482039995928
342,342,43300000,0.004522280999481154,0.009234207000190509,0.020825976000196533,0.011784322000494285,0.03550224399987201,0.13245975600057136
343,343,43400000,0.004139450999900873,0.007981914000083634,0.017775942999833205,0.015434673000527255,0.02358728700073698,0.10885043700000097
344,344,43500000,0.004040254000756249,0.007150200000069162,0.018474667000191403,0.013919674999669951,0.03419724099967425,0.09765822899953491
345,345,43600000,0.004328465999606124,0.0064609460005158326,0.024963462999949115,0.021220196999820473,0.04200819300058356,0.10073332899992238
346,346,43700000,0.009119042000747868,0.004202348000035272,0.01659160800045356,0.012105785000130709,0.04184168099982344,0.14395306000005803
347,347,43800000,0.004117669000152091,0.008308567999847583,0.01964866400066967,0.01435986199976469,0.05260248699960357,0.1519578769994041
348,348,43900000,0.004337874999691849,0.011487833000501269,0.020901157000480453,0.021272797000165156,0.04358343399962905,0.12494721399980335
