filename,filesize,lines,start,end
./aws-open-data/sentinel-s2-l2a-mosaic-120.csv,58896536,441880,17:14:07.952192263,17:14:08.399360064
./aws-open-data/noaa-cdr-mean-layer-temp-lower-strat-pds.csv,1654,10,17:14:08.405635901,17:14:08.429504383
./aws-open-data/janelia-cosem-networks.csv,244175,1593,17:14:08.436725739,17:14:08.461719485
./aws-open-data/noaa-cdr-solar-spectral-irradiance-pds.csv,56032,307,17:14:08.468784558,17:14:08.492095692
./aws-open-data/pacific-sound-256khz-2019.csv,7141632,50650,17:14:08.523566124,17:14:08.601941597
./aws-open-data/noaa-nwm-pds.csv,146512183,841435,17:14:09.117381864,17:14:09.970580437
./aws-open-data/mwapublic.csv,95529771,685069,17:14:10.324704833,17:14:10.962430723
./aws-open-data/amazon-humor-patterns.csv,121,1,17:14:10.968056911,17:14:10.993566260
./aws-open-data/pre-post-purchase-questions.csv,252,2,17:14:10.999024212,17:14:11.022833906
./aws-open-data/noaa-cdr-total-solar-irradiance-pds.csv,54535,307,17:14:11.028508516,17:14:11.051565626
./aws-open-data/noaa-ghcn-pds.csv,60142,536,17:14:11.057594722,17:14:11.080718778
./aws-open-data/noaa-oar-keo-papa-pds.csv,3039,21,17:14:11.085906140,17:14:11.111003346
./aws-open-data/noaa-cdr-precip-nexrad-qpe-pds.csv,1312,9,17:14:11.116415081,17:14:11.140305990
./aws-open-data/nasa-iserv.csv,91339885,519774,17:14:11.469232173,17:14:11.992499855
./aws-open-data/deafrica-landsat-inventory.csv,1549249,7838,17:14:12.006117589,17:14:12.040530291
./aws-open-data/genomics-benchmark-datasets.csv,98341,491,17:14:12.046650738,17:14:12.070025307
./aws-open-data/gatk-test-data.csv,115382,656,17:14:12.090521584,17:14:12.114256851
./aws-open-data/avg-kitti.csv,298335,2124,17:14:12.121338065,17:14:12.148404595
./aws-open-data/threatenedspecies.csv,1808,12,17:14:12.154018280,17:14:12.178282782
./aws-open-data/cwbopendata.csv,129676,1139,17:14:12.184382451,17:14:12.217580570
./aws-open-data/lab41openaudiocorpus.csv,640,5,17:14:12.237994883,17:14:12.263098351
./aws-open-data/wrf-se-ak-ar5.csv,29251903,207336,17:14:12.369286516,17:14:12.596276560
./aws-open-data/noaa-ocs-nationalbathymetry-pds.csv,618181,3633,17:14:12.609358517,17:14:12.637674847
./aws-open-data/gdc-cgci-blgsp-phs000235-2-open.csv,282103,1346,17:14:12.648128121,17:14:12.674165786
./aws-open-data/afsis.csv,4948716,33093,17:14:12.699290255,17:14:12.756171754
./aws-open-data/noaa-cdr-ocean-heat-content-pds.csv,125788,778,17:14:12.762417286,17:14:12.787466103
./aws-open-data/humor-detection-pds.csv,478,4,17:14:12.792416360,17:14:12.816422977
./aws-open-data/sra-pub-metadata-us-east-1.csv,290708,1693,17:14:12.823698937,17:14:12.849734509
./aws-open-data/aev-autonomous-driving-dataset.csv,8523,53,17:14:12.854707900,17:14:12.896549440
./aws-open-data/spatial-ucr.csv,166508,1140,17:14:12.904634571,17:14:12.930786352
./aws-open-data/noaa-ufs-rnrmarine-pds.csv,28775,187,17:14:12.936464849,17:14:12.969523014
./aws-open-data/wrf-ak-ar5.csv,2630208,15308,17:14:12.998059418,17:14:13.047812717
./aws-open-data/noaa-cdr-radiances-and-cloud-properties-polar-orbiter-nasa-pds.csv,80093187,342540,17:14:13.330985271,17:14:13.779635055
./aws-open-data/aws-earth-mo-atmospheric-ukv-prd.csv,92560702,584185,17:14:14.215074452,17:14:14.880993566
./aws-open-data/noaa-cdr-precip-gpcp-daily-pds.csv,1514488,9292,17:14:14.892506924,17:14:14.927321357
./aws-open-data/noaa-cdr-sea-ice-concentration-pds.csv,4241140,24803,17:14:14.948011982,17:14:15.000793367
./aws-open-data/acoustic-sandbox.csv,123814430,547859,17:14:15.501924377,17:14:16.136392750
./aws-open-data/gdc-beataml1.0-crenolanib-phs001628-2-open.csv,371,2,17:14:16.144000145,17:14:16.173383068
./aws-open-data/fast-ai-coco.csv,1457,12,17:14:16.184969405,17:14:16.212388314
./aws-open-data/aws-roda-ml-datalake-us-east-1.csv,20531352,111497,17:14:16.279997748,17:14:16.417304664
./aws-open-data/radarsat-r1-l1-cog.csv,8877875,56140,17:14:16.459474161,17:14:16.557260000
./aws-open-data/deutsche-boerse-xetra-pds.csv,5587567,39055,17:14:16.588260274,17:14:16.656781593
./aws-open-data/fisheries-catch-data.csv,616,5,17:14:16.667122799,17:14:16.691333085
./aws-open-data/noaa-cdr-outgoing-longwave-radiation-daily-pds.csv,25360,140,17:14:16.697099277,17:14:16.720776220
./aws-open-data/deutsche-boerse-eurex-pds.csv,5668498,39473,17:14:16.747633093,17:14:16.832480212
./aws-open-data/wpto-pds-us-wave.csv,29443,193,17:14:16.852597701,17:14:16.951341411
./aws-open-data/pansurg-curation-final-curations-open-data.csv,885794,4268,17:14:16.971985150,17:14:17.017420359
./aws-open-data/giab.csv,19259757,83928,17:14:17.090124037,17:14:17.213736549
./aws-open-data/njogis-elevation.csv,45985009,279147,17:14:17.382906330,17:14:17.747015342
./aws-open-data/ncar-dart-cam6.csv,4907204,38280,17:14:17.779433624,17:14:17.857341368
./aws-open-data/noaa-cdr-mean-layer-temp-rss-pds.csv,10919,63,17:14:17.864214914,17:14:17.890794887
./aws-open-data/deafrica-input-datasets.csv,7084430,42591,17:14:17.923670509,17:14:17.995616112
./aws-open-data/fmi-opendata-rcrhirlam-pressure-grib.csv,11178091,55411,17:14:18.047912047,17:14:18.140210427
./aws-open-data/nrel-pds-nsrdb.csv,45780,319,17:14:18.146345446,17:14:18.175838347
./aws-open-data/copernicus-dem-30m.csv,167240921,872827,17:14:19.047951136,17:14:20.163594738
./aws-open-data/esa-worldcover.csv,421885,2662,17:14:20.175357871,17:14:20.206871697
./aws-open-data/copernicus-dem-90m.csv,167094979,873675,17:14:20.799448193,17:14:21.807512435
./aws-open-data/ncbi-blast-databases.csv,1364599,9523,17:14:21.823246327,17:14:21.858776920
./aws-open-data/noaa-bathymetry-pds.csv,40237273,236313,17:14:22.011219352,17:14:22.301016996
./aws-open-data/pass-summary-fewsum.csv,256,2,17:14:22.307121879,17:14:22.333028152
./aws-open-data/gdc-cptac-2-phs000892-2-open.csv,781662,3656,17:14:22.345695306,17:14:22.384387998
./aws-open-data/wikisum.csv,320,3,17:14:22.391050138,17:14:22.418708808
./aws-open-data/ont-open-data.csv,61592226,277532,17:14:22.658962742,17:14:23.014622438
./aws-open-data/noaa-cdr-ocean-heatflux-pds.csv,2139782,12304,17:14:23.032817500,17:14:23.072692378
./aws-open-data/noaa-isd-pds.csv,175136526,1365239,17:14:23.669689891,17:14:24.968950088
./aws-open-data/sentinel-cogs-inventory.csv,17876760,97384,17:14:25.145159105,17:14:25.463367568
./aws-open-data/congo8khz-pnnn.csv,8179316,54546,17:14:25.579319377,17:14:25.790989678
./aws-open-data/awspds.refgenie.databio.org.csv,3123526,14499,17:14:25.839210760,17:14:25.910768115
./aws-open-data/sipecam-open-data.csv,31579079,176692,17:14:26.054065693,17:14:26.369461393
./aws-open-data/bdc-sentinel-2.csv,89708285,549892,17:14:26.841667906,17:14:27.533203526
./aws-open-data/noaa-global-hourly-pds.csv,84510752,674813,17:14:27.844486999,17:14:28.467937533
./aws-open-data/cmas-smoke-modeling-platform-2016.csv,125,1,17:14:28.478983451,17:14:28.506865591
./aws-open-data/noaa-cdr-outgoing-longwave-radiation-monthly-pds.csv,2896,17,17:14:28.512886988,17:14:28.538364645
