filename,filesize,lines,start,end
./aws-open-data/mogreps-g.csv,140218849,1029615,15:06:33.568118339,15:06:34.747728576
./aws-open-data/gdc-ohsu-cnl-phs001799-2-open.csv,83520,400,15:06:34.757224951,15:06:34.783806296
./aws-open-data/hail-vep-pipeline.csv,5873,39,15:06:34.789687852,15:06:34.813728525
./aws-open-data/noaa-gmgsi-pds.csv,5446056,37302,15:06:34.832548729,15:06:34.908529156
./aws-open-data/naturalearth.csv,275270,1967,15:06:34.918228003,15:06:34.944993195
./aws-open-data/covid19-lake.csv,32244937,176929,15:06:35.034995303,15:06:35.248738813
./aws-open-data/noaa-cdr-microwave-brit-temp-pds.csv,13285942,66953,15:06:35.285169558,15:06:35.379280585
./aws-open-data/noaa-cdr-gridsat-b1-pds.csv,18648534,122698,15:06:35.429175250,15:06:35.635875012
./aws-open-data/osm-pds.csv,31991,258,15:06:35.642247824,15:06:35.667511753
./aws-open-data/pacific-sound-16khz.csv,359241,2411,15:06:35.675443187,15:06:35.702637287
./aws-open-data/fast-ai-imagelocal.csv,972,8,15:06:35.708339144,15:06:35.740457895
./aws-open-data/noaa-cdr-ozone-esrl-pds.csv,1343,9,15:06:35.772500030,15:06:35.933942797
./aws-open-data/osmlr.csv,33565301,288779,15:06:36.022776899,15:06:36.304995366
./aws-open-data/mmid-pds.csv,90898,620,15:06:36.312203604,15:06:36.338090378
./aws-open-data/noaa-cdr-aerosol-optical-thickness-pds.csv,2941579,15468,15:06:36.351760696,15:06:36.395945197
./aws-open-data/dataforgood-fb-data.csv,1555651,8518,15:06:36.406768074,15:06:36.441949531
./aws-open-data/isdasoil.csv,16298,120,15:06:36.448043557,15:06:36.476021746
./aws-open-data/noaa-cdr-microwave-temp-sounder-brit-temp-pds.csv,93426848,456701,15:06:36.716003235,15:06:37.320557667
./aws-open-data/enriched-topical-chat.csv,596,5,15:06:37.326814961,15:06:37.352622845
./aws-open-data/cmas-cmaq-conus2-benchmark.csv,151468,718,15:06:37.359402895,15:06:37.398886858
./aws-open-data/allen-brain-observatory-templates.csv,292,2,15:06:37.405137609,15:06:37.458453114
./aws-open-data/fast-ai-imageclas.csv,3170,26,15:06:37.505986681,15:06:37.629076648
./aws-open-data/laz-m3dc-pmsp.csv,675767,5544,15:06:37.675968175,15:06:37.790977328
./aws-open-data/mf-nwp-models.csv,11757043,81009,15:06:37.891202503,15:06:38.254109244
